GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
1400000US36047027200,36047027200,"Census Tract 272, Kings County, New York",55231,20217
1400000US36047027300,36047027300,"Census Tract 273, Kings County, New York",45900,13713
1400000US36047027400,36047027400,"Census Tract 274, Kings County, New York",48750,14188
1400000US36047027500,36047027500,"Census Tract 275, Kings County, New York",73571,11376
1400000US36047027600,36047027600,"Census Tract 276, Kings County, New York",53813,12163
1400000US36047027700,36047027700,"Census Tract 277, Kings County, New York",40790,5993
1400000US36047027800,36047027800,"Census Tract 278, Kings County, New York",56607,14134
1400000US36047027900,36047027900,"Census Tract 279, Kings County, New York",58786,17105
1400000US36047028000,36047028000,"Census Tract 280, Kings County, New York",61429,10734
1400000US36047028100,36047028100,"Census Tract 281, Kings County, New York",27265,4648
1400000US36047028200,36047028200,"Census Tract 282, Kings County, New York",61713,14575
1400000US36047028300,36047028300,"Census Tract 283, Kings County, New York",34716,7381
1400000US36047028400,36047028400,"Census Tract 284, Kings County, New York",49200,8317
1400000US36047028501,36047028501,"Census Tract 285.01, Kings County, New York",91842,10591
1400000US36047028502,36047028502,"Census Tract 285.02, Kings County, New York",18850,2597
1400000US36047028600,36047028600,"Census Tract 286, Kings County, New York",40950,9887
1400000US36047028700,36047028700,"Census Tract 287, Kings County, New York",33333,8937
1400000US36047028800,36047028800,"Census Tract 288, Kings County, New York",47641,9779
1400000US36047028900,36047028900,"Census Tract 289, Kings County, New York",50089,14812
1400000US36047029000,36047029000,"Census Tract 290, Kings County, New York",49683,10130
1400000US36047029100,36047029100,"Census Tract 291, Kings County, New York",44505,12529
1400000US36047029200,36047029200,"Census Tract 292, Kings County, New York",46944,5318
1400000US36047029300,36047029300,"Census Tract 293, Kings County, New York",38576,13280
1400000US36047029400,36047029400,"Census Tract 294, Kings County, New York",51500,14335
1400000US36047029500,36047029500,"Census Tract 295, Kings County, New York",56842,13307
1400000US36047029600,36047029600,"Census Tract 296, Kings County, New York",53137,16426
1400000US36047029700,36047029700,"Census Tract 297, Kings County, New York",58462,14568
1400000US36047029800,36047029800,"Census Tract 298, Kings County, New York",55469,10154
1400000US36047029900,36047029900,"Census Tract 299, Kings County, New York",31953,5154
1400000US36047030000,36047030000,"Census Tract 300, Kings County, New York",50268,16599
1400000US36047030100,36047030100,"Census Tract 301, Kings County, New York",44911,15228
1400000US36047030200,36047030200,"Census Tract 302, Kings County, New York",56250,19657
1400000US36047030300,36047030300,"Census Tract 303, Kings County, New York",28380,3975
1400000US36047030400,36047030400,"Census Tract 304, Kings County, New York",42250,5804
1400000US36047030500,36047030500,"Census Tract 305, Kings County, New York",70125,13164
1400000US36047030600,36047030600,"Census Tract 306, Kings County, New York",46250,12027
1400000US36047030700,36047030700,"Census Tract 307, Kings County, New York",20881,3443
1400000US36047030800,36047030800,"Census Tract 308, Kings County, New York",45417,16058
1400000US36047030900,36047030900,"Census Tract 309, Kings County, New York",36087,8307
1400000US36047031100,36047031100,"Census Tract 311, Kings County, New York",50191,13339
1400000US36047031300,36047031300,"Census Tract 313, Kings County, New York",41165,7420
1400000US36047031400,36047031400,"Census Tract 314, Kings County, New York",59022,17243
1400000US36047031500,36047031500,"Census Tract 315, Kings County, New York",53563,10358
1400000US36047031701,36047031701,"Census Tract 317.01, Kings County, New York",56250,15801
1400000US36047031702,36047031702,"Census Tract 317.02, Kings County, New York",64231,5908
1400000US36047031900,36047031900,"Census Tract 319, Kings County, New York",47587,4929
1400000US36047032100,36047032100,"Census Tract 321, Kings County, New York",51622,9074
1400000US36047032300,36047032300,"Census Tract 323, Kings County, New York",66419,10181
1400000US36047032500,36047032500,"Census Tract 325, Kings County, New York",50096,3427
1400000US36047032600,36047032600,"Census Tract 326, Kings County, New York",23849,3823
1400000US36047032700,36047032700,"Census Tract 327, Kings County, New York",43953,20418
1400000US36047032800,36047032800,"Census Tract 328, Kings County, New York",55236,9614
1400000US36047032900,36047032900,"Census Tract 329, Kings County, New York",42628,14212
1400000US36047033000,36047033000,"Census Tract 330, Kings County, New York",27965,8638
1400000US36047033100,36047033100,"Census Tract 331, Kings County, New York",42438,9703
1400000US36047033300,36047033300,"Census Tract 333, Kings County, New York",49896,8448
1400000US36047033500,36047033500,"Census Tract 335, Kings County, New York",46375,10462
1400000US36047033600,36047033600,"Census Tract 336, Kings County, New York",76900,13394
1400000US36047033700,36047033700,"Census Tract 337, Kings County, New York",67763,23492
1400000US36047033900,36047033900,"Census Tract 339, Kings County, New York",37239,12573
1400000US36047034000,36047034000,"Census Tract 340, Kings County, New York",20714,6268
1400000US36047034100,36047034100,"Census Tract 341, Kings County, New York",51125,9330
1400000US36047034200,36047034200,"Census Tract 342, Kings County, New York",19574,2917
1400000US36047034300,36047034300,"Census Tract 343, Kings County, New York",27569,6122
1400000US36047034500,36047034500,"Census Tract 345, Kings County, New York",36548,11821
1400000US36047034700,36047034700,"Census Tract 347, Kings County, New York",36172,14032
1400000US36047034800,36047034800,"Census Tract 348, Kings County, New York",55469,19024
1400000US36047034900,36047034900,"Census Tract 349, Kings County, New York",33917,4731
1400000US36047035000,36047035000,"Census Tract 350, Kings County, New York",39531,13701
1400000US36047035100,36047035100,"Census Tract 351, Kings County, New York",32656,12566
1400000US36047035200,36047035200,"Census Tract 352, Kings County, New York",12302,1034
1400000US36047035300,36047035300,"Census Tract 353, Kings County, New York",48738,5545
1400000US36047035400,36047035400,"Census Tract 354, Kings County, New York",43773,14682
1400000US36047035500,36047035500,"Census Tract 355, Kings County, New York",46632,10098
1400000US36047035601,36047035601,"Census Tract 356.01, Kings County, New York",43152,10994
1400000US36047035602,36047035602,"Census Tract 356.02, Kings County, New York",36615,9029
1400000US36047035700,36047035700,"Census Tract 357, Kings County, New York",27375,8321
1400000US36047035900,36047035900,"Census Tract 359, Kings County, New York",30096,6838
1400000US36047036001,36047036001,"Census Tract 360.01, Kings County, New York",21750,8207
1400000US36047036002,36047036002,"Census Tract 360.02, Kings County, New York",18092,4887
1400000US36047036100,36047036100,"Census Tract 361, Kings County, New York",28960,3372
1400000US36047036200,36047036200,"Census Tract 362, Kings County, New York",31250,13652
1400000US36047036300,36047036300,"Census Tract 363, Kings County, New York",31075,8441
1400000US36047036400,36047036400,"Census Tract 364, Kings County, New York",53173,28944
1400000US36047036501,36047036501,"Census Tract 365.01, Kings County, New York",39926,8132
1400000US36047036502,36047036502,"Census Tract 365.02, Kings County, New York",36708,7026
1400000US36047036600,36047036600,"Census Tract 366, Kings County, New York",37414,6740
1400000US36047036700,36047036700,"Census Tract 367, Kings County, New York",50382,18077
1400000US36047036900,36047036900,"Census Tract 369, Kings County, New York",37481,8284
1400000US36047037000,36047037000,"Census Tract 370, Kings County, New York",63083,11387
1400000US36047037100,36047037100,"Census Tract 371, Kings County, New York",50761,9564
1400000US36047037300,36047037300,"Census Tract 373, Kings County, New York",30396,8179
1400000US36047037401,36047037401,"Census Tract 374.01, Kings County, New York",45938,11181
1400000US36047037402,36047037402,"Census Tract 374.02, Kings County, New York",33247,8501
1400000US36047037500,36047037500,"Census Tract 375, Kings County, New York",38056,12918
1400000US36047037700,36047037700,"Census Tract 377, Kings County, New York",45688,15858
1400000US36047037900,36047037900,"Census Tract 379, Kings County, New York",37250,9810
1400000US36047038100,36047038100,"Census Tract 381, Kings County, New York",32933,6691
1400000US36047038200,36047038200,"Census Tract 382, Kings County, New York",19201,3062
1400000US36047038300,36047038300,"Census Tract 383, Kings County, New York",67917,5787
1400000US36047038500,36047038500,"Census Tract 385, Kings County, New York",60931,14186
1400000US36047038600,36047038600,"Census Tract 386, Kings County, New York",57188,26095
1400000US36047038700,36047038700,"Census Tract 387, Kings County, New York",48266,12429
1400000US36047038800,36047038800,"Census Tract 388, Kings County, New York",62289,28503
1400000US36047038900,36047038900,"Census Tract 389, Kings County, New York",53938,19831
1400000US36047039000,36047039000,"Census Tract 390, Kings County, New York",64342,16598
1400000US36047039100,36047039100,"Census Tract 391, Kings County, New York",46007,19747
1400000US36047039200,36047039200,"Census Tract 392, Kings County, New York",42188,20608
1400000US36047039300,36047039300,"Census Tract 393, Kings County, New York",56518,9842
1400000US36047039400,36047039400,"Census Tract 394, Kings County, New York",55673,18993
1400000US36047039500,36047039500,"Census Tract 395, Kings County, New York",46582,11734
1400000US36047039600,36047039600,"Census Tract 396, Kings County, New York",42192,8996
1400000US36047039700,36047039700,"Census Tract 397, Kings County, New York",38750,8944
1400000US36047039800,36047039800,"Census Tract 398, Kings County, New York",52024,25109
1400000US36047039900,36047039900,"Census Tract 399, Kings County, New York",40375,15891
1400000US36047040000,36047040000,"Census Tract 400, Kings County, New York",51835,10527
1400000US36047040100,36047040100,"Census Tract 401, Kings County, New York",44412,7846
1400000US36047040200,36047040200,"Census Tract 402, Kings County, New York",53269,15011
1400000US36047040300,36047040300,"Census Tract 403, Kings County, New York",36116,15410
1400000US36047040400,36047040400,"Census Tract 404, Kings County, New York",52438,6437
1400000US36047040500,36047040500,"Census Tract 405, Kings County, New York",60987,19880
1400000US36047040600,36047040600,"Census Tract 406, Kings County, New York",36292,9433
1400000US36047040700,36047040700,"Census Tract 407, Kings County, New York",,
1400000US36047040800,36047040800,"Census Tract 408, Kings County, New York",73445,18904
1400000US36047040900,36047040900,"Census Tract 409, Kings County, New York",48052,12804
1400000US36047041000,36047041000,"Census Tract 410, Kings County, New York",55938,18148
1400000US36047041100,36047041100,"Census Tract 411, Kings County, New York",35369,18423
1400000US36047041200,36047041200,"Census Tract 412, Kings County, New York",50189,12898
1400000US36047041300,36047041300,"Census Tract 413, Kings County, New York",39128,7888
1400000US36047041401,36047041401,"Census Tract 414.01, Kings County, New York",59063,14519
1400000US36047041402,36047041402,"Census Tract 414.02, Kings County, New York",46210,10131
1400000US36047041500,36047041500,"Census Tract 415, Kings County, New York",56532,6954
1400000US36047041600,36047041600,"Census Tract 416, Kings County, New York",46797,11857
1400000US36047041700,36047041700,"Census Tract 417, Kings County, New York",32344,4604
1400000US36047041800,36047041800,"Census Tract 418, Kings County, New York",34450,7171
1400000US36047041900,36047041900,"Census Tract 419, Kings County, New York",38521,5211
1400000US36047042000,36047042000,"Census Tract 420, Kings County, New York",54643,16445
1400000US36047042100,36047042100,"Census Tract 421, Kings County, New York",41250,16773
1400000US36047042200,36047042200,"Census Tract 422, Kings County, New York",60331,17652
1400000US36047042300,36047042300,"Census Tract 423, Kings County, New York",62750,16645
1400000US36047042400,36047042400,"Census Tract 424, Kings County, New York",49417,10885
1400000US36047042500,36047042500,"Census Tract 425, Kings County, New York",59352,13552
1400000US36047042600,36047042600,"Census Tract 426, Kings County, New York",48015,14118
1400000US36047042700,36047042700,"Census Tract 427, Kings County, New York",51842,10262
1400000US36047042800,36047042800,"Census Tract 428, Kings County, New York",52569,13018
1400000US36047042900,36047042900,"Census Tract 429, Kings County, New York",49179,9441
1400000US36047043000,36047043000,"Census Tract 430, Kings County, New York",37813,7499
1400000US36047043100,36047043100,"Census Tract 431, Kings County, New York",62625,17214
1400000US36047043200,36047043200,"Census Tract 432, Kings County, New York",49946,9149
1400000US36047043300,36047043300,"Census Tract 433, Kings County, New York",32500,7540
1400000US36047043400,36047043400,"Census Tract 434, Kings County, New York",52123,7321
1400000US36047043500,36047043500,"Census Tract 435, Kings County, New York",50625,14785
1400000US36047043600,36047043600,"Census Tract 436, Kings County, New York",44799,17176
1400000US36047043700,36047043700,"Census Tract 437, Kings County, New York",46690,7139
1400000US36047043800,36047043800,"Census Tract 438, Kings County, New York",42115,15020
1400000US36047043900,36047043900,"Census Tract 439, Kings County, New York",53073,17937
1400000US36047044000,36047044000,"Census Tract 440, Kings County, New York",44961,16297
1400000US36047044100,36047044100,"Census Tract 441, Kings County, New York",52852,11941
1400000US36047044200,36047044200,"Census Tract 442, Kings County, New York",71848,19781
1400000US36047044300,36047044300,"Census Tract 443, Kings County, New York",50532,15823
1400000US36047044400,36047044400,"Census Tract 444, Kings County, New York",48133,10202
1400000US36047044500,36047044500,"Census Tract 445, Kings County, New York",57604,9017
1400000US36047044600,36047044600,"Census Tract 446, Kings County, New York",60052,21241
1400000US36047044700,36047044700,"Census Tract 447, Kings County, New York",50000,8253
1400000US36047044800,36047044800,"Census Tract 448, Kings County, New York",52361,14615
1400000US36047044900,36047044900,"Census Tract 449, Kings County, New York",27643,11475
1400000US36047045000,36047045000,"Census Tract 450, Kings County, New York",43750,24786
1400000US36047045200,36047045200,"Census Tract 452, Kings County, New York",76563,14023
1400000US36047045300,36047045300,"Census Tract 453, Kings County, New York",53125,18203
1400000US36047045400,36047045400,"Census Tract 454, Kings County, New York",58750,18361
1400000US36047045600,36047045600,"Census Tract 456, Kings County, New York",33750,4482
1400000US36047045800,36047045800,"Census Tract 458, Kings County, New York",72271,18779
1400000US36047046000,36047046000,"Census Tract 460, Kings County, New York",51528,19846
1400000US36047046201,36047046201,"Census Tract 462.01, Kings County, New York",24701,16785
1400000US36047046202,36047046202,"Census Tract 462.02, Kings County, New York",52738,14959
1400000US36047046400,36047046400,"Census Tract 464, Kings County, New York",58266,19043
1400000US36047046800,36047046800,"Census Tract 468, Kings County, New York",43750,26778
1400000US36047047000,36047047000,"Census Tract 470, Kings County, New York",46250,13541
1400000US36047047200,36047047200,"Census Tract 472, Kings County, New York",51958,11592
1400000US36047047400,36047047400,"Census Tract 474, Kings County, New York",50893,8889
1400000US36047047600,36047047600,"Census Tract 476, Kings County, New York",35571,8897
1400000US36047047700,36047047700,"Census Tract 477, Kings County, New York",101607,14666
1400000US36047047800,36047047800,"Census Tract 478, Kings County, New York",41719,5763
1400000US36047048000,36047048000,"Census Tract 480, Kings County, New York",30659,6445
1400000US36047048100,36047048100,"Census Tract 481, Kings County, New York",76682,10227
1400000US36047048200,36047048200,"Census Tract 482, Kings County, New York",41566,5082
1400000US36047048400,36047048400,"Census Tract 484, Kings County, New York",50156,10780
1400000US36047048500,36047048500,"Census Tract 485, Kings County, New York",99063,14290
1400000US36047048600,36047048600,"Census Tract 486, Kings County, New York",47981,15436
1400000US36047048800,36047048800,"Census Tract 488, Kings County, New York",48229,5380
1400000US36047048900,36047048900,"Census Tract 489, Kings County, New York",17518,4404
1400000US36047049000,36047049000,"Census Tract 490, Kings County, New York",51290,8445
1400000US36047049100,36047049100,"Census Tract 491, Kings County, New York",38400,8173
1400000US36047049200,36047049200,"Census Tract 492, Kings County, New York",46974,9174
1400000US36047049300,36047049300,"Census Tract 493, Kings County, New York",32665,7877
1400000US36047049400,36047049400,"Census Tract 494, Kings County, New York",50811,9573
1400000US36047049500,36047049500,"Census Tract 495, Kings County, New York",87652,42378
1400000US36047049600,36047049600,"Census Tract 496, Kings County, New York",73611,12558
1400000US36047049700,36047049700,"Census Tract 497, Kings County, New York",85058,11813
1400000US36047049800,36047049800,"Census Tract 498, Kings County, New York",77383,7895
1400000US36047049900,36047049900,"Census Tract 499, Kings County, New York",78906,10189
1400000US36047050000,36047050000,"Census Tract 500, Kings County, New York",85375,13601
1400000US36047050100,36047050100,"Census Tract 501, Kings County, New York",95769,26604
1400000US36047050202,36047050202,"Census Tract 502.02, Kings County, New York",98603,16937
1400000US36047050300,36047050300,"Census Tract 503, Kings County, New York",83864,15881
1400000US36047050400,36047050400,"Census Tract 504, Kings County, New York",81944,12773
1400000US36047050500,36047050500,"Census Tract 505, Kings County, New York",32750,6426
1400000US36047050600,36047050600,"Census Tract 506, Kings County, New York",51063,7264
1400000US36047050700,36047050700,"Census Tract 507, Kings County, New York",40272,14609
1400000US36047050801,36047050801,"Census Tract 508.01, Kings County, New York",47750,11321
1400000US36047050803,36047050803,"Census Tract 508.03, Kings County, New York",45086,11584
1400000US36047050804,36047050804,"Census Tract 508.04, Kings County, New York",51082,10233
1400000US36047050900,36047050900,"Census Tract 509, Kings County, New York",36107,8586
1400000US36047051001,36047051001,"Census Tract 510.01, Kings County, New York",50954,7206
1400000US36047051002,36047051002,"Census Tract 510.02, Kings County, New York",48266,9647
1400000US36047051100,36047051100,"Census Tract 511, Kings County, New York",35750,8819
1400000US36047051200,36047051200,"Census Tract 512, Kings County, New York",41571,7034
1400000US36047051300,36047051300,"Census Tract 513, Kings County, New York",82730,23273
1400000US36047051400,36047051400,"Census Tract 514, Kings County, New York",48445,5608
1400000US36047051500,36047051500,"Census Tract 515, Kings County, New York",133500,26928
1400000US36047051601,36047051601,"Census Tract 516.01, Kings County, New York",52063,5912
1400000US36047051602,36047051602,"Census Tract 516.02, Kings County, New York",55577,15129
1400000US36047051700,36047051700,"Census Tract 517, Kings County, New York",106184,16445
1400000US36047051800,36047051800,"Census Tract 518, Kings County, New York",60362,13376
1400000US36047051900,36047051900,"Census Tract 519, Kings County, New York",123432,32223
1400000US36047052000,36047052000,"Census Tract 520, Kings County, New York",59146,9244
1400000US36047052300,36047052300,"Census Tract 523, Kings County, New York",42908,4398
1400000US36047052500,36047052500,"Census Tract 525, Kings County, New York",35568,10599
1400000US36047052600,36047052600,"Census Tract 526, Kings County, New York",65578,6505
1400000US36047052700,36047052700,"Census Tract 527, Kings County, New York",51927,17278
1400000US36047052800,36047052800,"Census Tract 528, Kings County, New York",83523,18799
1400000US36047052900,36047052900,"Census Tract 529, Kings County, New York",37703,9261
1400000US36047053000,36047053000,"Census Tract 530, Kings County, New York",39511,6045
1400000US36047053100,36047053100,"Census Tract 531, Kings County, New York",36225,7104
1400000US36047053200,36047053200,"Census Tract 532, Kings County, New York",63906,11804
1400000US36047053300,36047053300,"Census Tract 533, Kings County, New York",26477,7639
1400000US36047053400,36047053400,"Census Tract 534, Kings County, New York",32500,8816
1400000US36047053500,36047053500,"Census Tract 535, Kings County, New York",27027,5063
1400000US36047053700,36047053700,"Census Tract 537, Kings County, New York",32963,5651
1400000US36047053800,36047053800,"Census Tract 538, Kings County, New York",32841,11841
1400000US36047053900,36047053900,"Census Tract 539, Kings County, New York",21659,5602
1400000US36047054200,36047054200,"Census Tract 542, Kings County, New York",41219,14562
1400000US36047054300,36047054300,"Census Tract 543, Kings County, New York",131250,48959
1400000US36047054400,36047054400,"Census Tract 544, Kings County, New York",49091,15873
1400000US36047054500,36047054500,"Census Tract 545, Kings County, New York",19157,2569
1400000US36047054600,36047054600,"Census Tract 546, Kings County, New York",48971,10557
1400000US36047054700,36047054700,"Census Tract 547, Kings County, New York",36214,8941
1400000US36047054800,36047054800,"Census Tract 548, Kings County, New York",62989,12742
1400000US36047054900,36047054900,"Census Tract 549, Kings County, New York",89241,12613
1400000US36047055000,36047055000,"Census Tract 550, Kings County, New York",60568,5529
1400000US36047055100,36047055100,"Census Tract 551, Kings County, New York",74931,17993
1400000US36047055200,36047055200,"Census Tract 552, Kings County, New York",51103,17587
1400000US36047055300,36047055300,"Census Tract 553, Kings County, New York",98875,18075
1400000US36047055400,36047055400,"Census Tract 554, Kings County, New York",49583,12601
1400000US36047055500,36047055500,"Census Tract 555, Kings County, New York",136689,13046
1400000US36047055600,36047055600,"Census Tract 556, Kings County, New York",65464,17372
1400000US36047055700,36047055700,"Census Tract 557, Kings County, New York",87361,7095
1400000US36047055800,36047055800,"Census Tract 558, Kings County, New York",54926,11711
1400000US36047056000,36047056000,"Census Tract 560, Kings County, New York",51581,16750
1400000US36047056100,36047056100,"Census Tract 561, Kings County, New York",84125,12889
1400000US36047056200,36047056200,"Census Tract 562, Kings County, New York",55750,13418
1400000US36047056300,36047056300,"Census Tract 563, Kings County, New York",69583,13290
1400000US36047056400,36047056400,"Census Tract 564, Kings County, New York",89938,15793
1400000US36047056500,36047056500,"Census Tract 565, Kings County, New York",97135,17430
1400000US36047056600,36047056600,"Census Tract 566, Kings County, New York",66445,9300
1400000US36047056800,36047056800,"Census Tract 568, Kings County, New York",84688,10978
1400000US36047056900,36047056900,"Census Tract 569, Kings County, New York",81691,20855
1400000US36047057000,36047057000,"Census Tract 570, Kings County, New York",62031,17545
1400000US36047057100,36047057100,"Census Tract 571, Kings County, New York",57614,17063
1400000US36047057200,36047057200,"Census Tract 572, Kings County, New York",18310,5562
1400000US36047057300,36047057300,"Census Tract 573, Kings County, New York",82448,22830
1400000US36047057400,36047057400,"Census Tract 574, Kings County, New York",93750,17138
1400000US36047057500,36047057500,"Census Tract 575, Kings County, New York",72656,15090
1400000US36047057600,36047057600,"Census Tract 576, Kings County, New York",75772,9672
1400000US36047057800,36047057800,"Census Tract 578, Kings County, New York",52841,22097
1400000US36047057900,36047057900,"Census Tract 579, Kings County, New York",56250,24494
1400000US36047058000,36047058000,"Census Tract 580, Kings County, New York",43542,12287
1400000US36047058200,36047058200,"Census Tract 582, Kings County, New York",49750,12123
1400000US36047058400,36047058400,"Census Tract 584, Kings County, New York",54375,14579
1400000US36047058600,36047058600,"Census Tract 586, Kings County, New York",66087,7102
1400000US36047058800,36047058800,"Census Tract 588, Kings County, New York",65069,15337
1400000US36047058900,36047058900,"Census Tract 589, Kings County, New York",82045,11574
1400000US36047059000,36047059000,"Census Tract 590, Kings County, New York",48542,19781
1400000US36047059100,36047059100,"Census Tract 591, Kings County, New York",92768,10722
1400000US36047059200,36047059200,"Census Tract 592, Kings County, New York",60982,16331
1400000US36047059300,36047059300,"Census Tract 593, Kings County, New York",68304,8114
1400000US36047059401,36047059401,"Census Tract 594.01, Kings County, New York",55474,11307
1400000US36047059402,36047059402,"Census Tract 594.02, Kings County, New York",71899,9711
1400000US36047059600,36047059600,"Census Tract 596, Kings County, New York",53295,31992
1400000US36047059800,36047059800,"Census Tract 598, Kings County, New York",67279,19270
1400000US36047060000,36047060000,"Census Tract 600, Kings County, New York",54664,8802
1400000US36047060600,36047060600,"Census Tract 606, Kings County, New York",50500,9060
1400000US36047060800,36047060800,"Census Tract 608, Kings County, New York",51111,14363
1400000US36047061002,36047061002,"Census Tract 610.02, Kings County, New York",65284,6412
1400000US36047061003,36047061003,"Census Tract 610.03, Kings County, New York",52159,15901
1400000US36047061004,36047061004,"Census Tract 610.04, Kings County, New York",24741,4997
1400000US36047061200,36047061200,"Census Tract 612, Kings County, New York",86953,50495
1400000US36047061600,36047061600,"Census Tract 616, Kings County, New York",83854,34410
1400000US36047062000,36047062000,"Census Tract 620, Kings County, New York",119833,8721
1400000US36047062200,36047062200,"Census Tract 622, Kings County, New York",69231,11500
1400000US36047062600,36047062600,"Census Tract 626, Kings County, New York",55833,15379
1400000US36047062800,36047062800,"Census Tract 628, Kings County, New York",72627,7124
1400000US36047063200,36047063200,"Census Tract 632, Kings County, New York",74250,24059
1400000US36047063600,36047063600,"Census Tract 636, Kings County, New York",105987,15030
1400000US36047063800,36047063800,"Census Tract 638, Kings County, New York",105833,11613
1400000US36047064000,36047064000,"Census Tract 640, Kings County, New York",109911,14776
1400000US36047064200,36047064200,"Census Tract 642, Kings County, New York",54211,16422
1400000US36047064400,36047064400,"Census Tract 644, Kings County, New York",88750,16882
1400000US36047064600,36047064600,"Census Tract 646, Kings County, New York",94940,13239
1400000US36047064800,36047064800,"Census Tract 648, Kings County, New York",78103,19682
1400000US36047065000,36047065000,"Census Tract 650, Kings County, New York",64500,18913
1400000US36047065200,36047065200,"Census Tract 652, Kings County, New York",91845,10125
1400000US36047065400,36047065400,"Census Tract 654, Kings County, New York",90089,29723
1400000US36047065600,36047065600,"Census Tract 656, Kings County, New York",77328,6844
1400000US36047065800,36047065800,"Census Tract 658, Kings County, New York",81406,13666
1400000US36047066000,36047066000,"Census Tract 660, Kings County, New York",100978,12935
1400000US36047066200,36047066200,"Census Tract 662, Kings County, New York",84750,14319
1400000US36047066600,36047066600,"Census Tract 666, Kings County, New York",,
1400000US36047067000,36047067000,"Census Tract 670, Kings County, New York",80417,16944
1400000US36047067200,36047067200,"Census Tract 672, Kings County, New York",70192,13603
1400000US36047067400,36047067400,"Census Tract 674, Kings County, New York",79375,19672
1400000US36047067600,36047067600,"Census Tract 676, Kings County, New York",83382,7905
1400000US36047067800,36047067800,"Census Tract 678, Kings County, New York",88385,7795
1400000US36047068000,36047068000,"Census Tract 680, Kings County, New York",74904,16416
1400000US36047068200,36047068200,"Census Tract 682, Kings County, New York",99583,18816
1400000US36047068600,36047068600,"Census Tract 686, Kings County, New York",57596,8651
1400000US36047068800,36047068800,"Census Tract 688, Kings County, New York",91250,27769
1400000US36047069000,36047069000,"Census Tract 690, Kings County, New York",101146,20938
1400000US36047069200,36047069200,"Census Tract 692, Kings County, New York",107264,10287
1400000US36047069601,36047069601,"Census Tract 696.01, Kings County, New York",62458,19461
1400000US36047069602,36047069602,"Census Tract 696.02, Kings County, New York",88048,12591
1400000US36047069800,36047069800,"Census Tract 698, Kings County, New York",69375,16815
1400000US36047070000,36047070000,"Census Tract 700, Kings County, New York",59583,14483
1400000US36047070201,36047070201,"Census Tract 702.01, Kings County, New York",83672,23735
1400000US36047070202,36047070202,"Census Tract 702.02, Kings County, New York",,
1400000US36047070203,36047070203,"Census Tract 702.03, Kings County, New York",,
1400000US36047070600,36047070600,"Census Tract 706, Kings County, New York",98889,21424
1400000US36047072000,36047072000,"Census Tract 720, Kings County, New York",78750,17779
1400000US36047072200,36047072200,"Census Tract 722, Kings County, New York",67287,15938
1400000US36047072400,36047072400,"Census Tract 724, Kings County, New York",69375,14359
1400000US36047072600,36047072600,"Census Tract 726, Kings County, New York",82353,8989
1400000US36047072800,36047072800,"Census Tract 728, Kings County, New York",55156,10871
1400000US36047073000,36047073000,"Census Tract 730, Kings County, New York",103424,25680
1400000US36047073200,36047073200,"Census Tract 732, Kings County, New York",75094,17016
1400000US36047073400,36047073400,"Census Tract 734, Kings County, New York",87361,21086
1400000US36047073600,36047073600,"Census Tract 736, Kings County, New York",70033,17744
1400000US36047073800,36047073800,"Census Tract 738, Kings County, New York",62784,9983
1400000US36047074000,36047074000,"Census Tract 740, Kings County, New York",60913,9955
1400000US36047074200,36047074200,"Census Tract 742, Kings County, New York",80543,13672
1400000US36047074400,36047074400,"Census Tract 744, Kings County, New York",104167,17171
1400000US36047074600,36047074600,"Census Tract 746, Kings County, New York",82159,14779
1400000US36047074800,36047074800,"Census Tract 748, Kings County, New York",76917,14612
1400000US36047075000,36047075000,"Census Tract 750, Kings County, New York",58750,15860
1400000US36047075200,36047075200,"Census Tract 752, Kings County, New York",153438,24239
1400000US36047075400,36047075400,"Census Tract 754, Kings County, New York",109167,27302
1400000US36047075600,36047075600,"Census Tract 756, Kings County, New York",82813,19234
1400000US36047075800,36047075800,"Census Tract 758, Kings County, New York",86625,13833
1400000US36047076000,36047076000,"Census Tract 760, Kings County, New York",57292,14799
1400000US36047076200,36047076200,"Census Tract 762, Kings County, New York",48810,10293
1400000US36047076400,36047076400,"Census Tract 764, Kings County, New York",55111,7278
1400000US36047076600,36047076600,"Census Tract 766, Kings County, New York",67736,15791
1400000US36047076800,36047076800,"Census Tract 768, Kings County, New York",41920,12982
1400000US36047077000,36047077000,"Census Tract 770, Kings County, New York",49951,17578
1400000US36047077200,36047077200,"Census Tract 772, Kings County, New York",56740,13945
1400000US36047077400,36047077400,"Census Tract 774, Kings County, New York",62917,10080
1400000US36047077600,36047077600,"Census Tract 776, Kings County, New York",62083,12881
1400000US36047078000,36047078000,"Census Tract 780, Kings County, New York",83478,8112
1400000US36047078200,36047078200,"Census Tract 782, Kings County, New York",65028,12790
1400000US36047078400,36047078400,"Census Tract 784, Kings County, New York",82174,11069
1400000US36047078600,36047078600,"Census Tract 786, Kings County, New York",53019,6922
1400000US36047078800,36047078800,"Census Tract 788, Kings County, New York",37159,9328
1400000US36047079000,36047079000,"Census Tract 790, Kings County, New York",37367,8707
1400000US36047079200,36047079200,"Census Tract 792, Kings County, New York",39468,4730
1400000US36047079400,36047079400,"Census Tract 794, Kings County, New York",35871,4507
1400000US36047079601,36047079601,"Census Tract 796.01, Kings County, New York",57061,15781
